'CODPRO','REFPRO','NOMPRO','PERAVI','PERPRA','DATCAD','DATEXP','INATIV'
385,'EMI-01-0069','MALETA P/ MAQUIAGEM C/ 03PÇSREF:EMI-01-0069','35,00','55,00','28/08/2012 10:05:52','06/03/2013 12:44:58','N'
386,'EMI5144','PISTOLA DE SABAO P/FESTA REF:EMI5144','35,00','55,00','28/08/2012 10:37:07','06/03/2013 12:52:57','N'
387,'EMI05-0034','PISTOLA DE SABAO P/FESTA REF:EMI05-0034','35,00','55,00','28/08/2012 10:39:58','06/03/2013 12:52:40','N'
388,'EMI-06-0018','ALICATE  6´´REF:EMI-06-0018','35,00','55,00','28/08/2012 10:46:54','06/03/2013 12:51:05','N'
389,'EMI-06-0018','CHAVE DE FENDA C/ 07PÇS REF:EMI-06-0018','35,36','55,36','28/08/2012 10:51:12','06/03/2013 12:51:40','N'
390,'EMI-06-0032','CHAVE DE FENDA 4´´ REF:EMI-06-0032','35,00','55,00','28/08/2012 10:53:42','06/03/2013 12:51:19','N'
391,'EMI-06-0028','MARTELO DE CARPINTEIRO REF:EMI-06-0028','35,00','55,00','28/08/2012 10:56:15','06/03/2013 12:52:22','N'
392,'EMI-06-0016','REBITADOR REF:EMI-06-0016','35,00','55,00','28/08/2012 10:59:44','06/03/2013 12:53:10','N'
393,'EMI-06-0013','CONJ. ALICATE 6´´ C/ 03PÇS REF:EMI-06-0013','35,00','55,00','28/08/2012 11:02:24','06/03/2013 12:51:55','N'
394,'EMI-06-0012','CONJ. ALICATE 8´´ C/03PÇS REF:EMI-06-0012','35,00','55,00','28/08/2012 11:04:10','06/03/2013 12:52:08','N'
395,'MB-1023','GUARDA CHUVA ARO 23 REF:MB-1023','35,00','55,00','28/08/2012 12:06:48','06/03/2013 12:55:04','N'
396,'MB1013','GUARDA CHUVA REF:MB1013','35,00','55,00','28/08/2012 12:08:06','06/03/2013 12:55:17','N'
397,'MB6002','GUARDA CHUVA REF:MB6002','35,00','55,00','28/08/2012 12:15:42','06/03/2013 13:01:20','N'
398,'MB1022','GUARDA CHUVA REF:MB1022','35,00','55,00','28/08/2012 12:16:41','06/03/2013 12:59:01','N'
399,'MB3006','GUARDA CHUVA REF:MB3006','35,00','55,00','28/08/2012 12:17:23','06/03/2013 13:00:56','N'
400,'MB025','GUARDA CHUVA REF:MB025','35,00','55,00','28/08/2012 12:18:04','06/03/2013 12:58:28','N'
401,'MB021','GUARDA CHUVA REF:MB021','35,00','55,00','28/08/2012 12:18:40','06/03/2013 12:55:50','N'
402,'MB1088A','GUARDA CHUVA REF:MB1088A','34,86','54,86','28/08/2012 12:19:21','06/03/2013 12:59:17','N'
403,'MB1007','GUARDA CHUVA REF:MB1007','35,00','55,00','28/08/2012 12:19:59','06/03/2013 12:58:52','N'
404,'MB1089A','GUARDA CHUVA REF:MB1089A','34,86','54,86','28/08/2012 12:20:40','06/03/2013 13:00:23','N'
405,'MB16K','GUARDA CHUVA REF:MB16K','35,00','55,00','28/08/2012 12:21:21','06/03/2013 13:00:43','N'
406,'MB027','GUARDA CHUVA REF:MB027','35,00','55,00','28/08/2012 12:21:54','06/03/2013 12:58:41','N'
407,'MB1090','GUARDA CHUVA REF:MB1090','35,00','55,00','28/08/2012 12:22:35','06/03/2013 13:00:33','N'
408,'MB3009','GUARDA CHUVA REF:MB3009','35,00','55,00','28/08/2012 12:23:08','06/03/2013 13:01:08','N'
409,6111,'SABONETEIRA DE ACRILICO REF:6111','35,00','55,00','28/08/2012 13:54:50','06/03/2013 13:06:57','N'
410,'FA206','KIT P/ TENIS MESAC/RAQ.3 BOLAS,REDE FA206','40,00','60,00','28/08/2012 13:58:32','12/03/2013 09:25:10','N'
411,'FA205','KIT P/ TENIS DE MESA ,2 RAQUETES,3 BOLAS FA205','40,00','60,00','28/08/2012 14:00:23','12/03/2013 09:22:31','N'
412,'7R','ESPELHO DE MESA EMOLDURADO G.REF:7R','35,00','55,00','28/08/2012 14:02:59','06/03/2013 13:04:39','N'
413,'9901A','BANDEJA DE PLASTICO CONJ.03PÇS. REF:9901A','35,00','55,00','28/08/2012 14:04:37','06/03/2013 13:02:30','N'
414,9926,'BANDEJA DE PLASTICO CONJ. 03PÇS REF:9926','35,00','55,00','28/08/2012 14:06:09','06/03/2013 13:02:20','N'
415,'AW-121-4','CONJUNTO DE BANHEIRO EM PLAST.C/04PÇS REF:AW-121-4','35,00','55,00','28/08/2012 14:08:25','06/03/2013 13:04:19','N'
416,'CJ8813','ESCUMADEIRA EM AÇO INOX REF:CJ8813','35,00','55,00','28/08/2012 14:10:24','06/03/2013 13:04:29','N'
417,'CJ8824','PENEIRA EM AÇO INOX P. REF:CJ8824','35,00','55,00','28/08/2012 14:12:17','06/03/2013 13:06:28','N'
418,'CJ8827','PENEIRA EM AÇO INOX M.REF:CJ8827','35,00','55,00','28/08/2012 14:13:40','06/03/2013 13:06:20','N'
419,'CJ8829','PENEIRA EM AÇO INOX G. REF:CJ8829','35,00','55,00','28/08/2012 14:15:04','06/03/2013 13:06:10','N'
420,'CJ8831','AÇUCAREIRO EM AÇO INOX REF:CJ8831','35,00','55,00','28/08/2012 14:16:16','06/03/2013 13:02:09','N'
421,'CJ8837','COLHER DE BAMBU REF:CJ8837','35,00','55,00','28/08/2012 14:17:56','06/03/2013 13:03:14','N'
422,'CJ8844','PEGADOR EM AÇO INOX REF:CJ8844','35,00','55,00','28/08/2012 14:19:04','06/03/2013 13:05:32','N'
423,'CJ8846','PEGADOR EM AÇO INOX REF:CJ8846','35,00','55,00','28/08/2012 14:19:51','06/03/2013 13:05:44','N'
424,'HD0188AB','PORTA RETRATO DE PLASTICO REF:HD0188AB','30,00','50,00','28/08/2012 14:21:39','06/03/2013 13:06:37','N'
425,'MT7102','PORTA RETRATO DE PLASTICO REF:MT7102','35,00','55,00','28/08/2012 14:22:25','06/03/2013 13:06:49','N'
430,115,'COFRINHO REF:115','35,00','55,00','29/08/2012 17:16:26','06/03/2013 13:27:44','N'
431,323,'COFRINHO SMILINGUIDO REF:0323','35,00','55,00','29/08/2012 17:17:21','06/03/2013 13:28:12','N'
432,304,'COFRINHO CORINTHIANS REF:304','35,00','55,00','29/08/2012 17:18:52','06/03/2013 13:27:17','N'
433,307,'COFRINHO FLAMENGO REF:307','35,00','55,00','29/08/2012 17:19:40','06/03/2013 13:27:26','N'
434,410,'COFRE SAO PAULO REF:410','35,00','55,00','29/08/2012 17:20:24','06/03/2013 13:27:08','N'
435,301,'COFRINHO PALMEIRAS REF:301','35,00','55,00','29/08/2012 17:20:58','06/03/2013 13:27:35','N'
436,302,'COFRINHO SANTOS REF:302','35,00','55,00','29/08/2012 17:21:32','06/03/2013 13:27:52','N'
437,'607R','CASTELO DE CRISTAL ROSA  REF:607R','35,00','55,00','30/08/2012 10:04:00','06/03/2013 13:28:54','N'
426,2801,'TABUA P/CORTES C/ ALÇAS METAL.-33,5X24,0X1,7CM REF:2801','35,00','55,00','28/08/2012 16:11:03','06/03/2013 13:08:08','N'
427,2802,'TABUA P/CHUR. C/ALÇAS MET. 38,5X28,5X1,7CM REF:2802','35,00','55,00','28/08/2012 16:12:36','06/03/2013 13:07:58','N'
428,2803,'TABUAS P/CHUR. C/ALÇAS MET. 50,0X36,0X1,7CM REF:2803','35,36','55,36','28/08/2012 16:13:48','06/03/2013 13:08:20','N'
429,2805,'TABUA P/ CORTE 43,0X22,5X1,7CM REF:2805','35,00','55,00','28/08/2012 16:14:55','06/03/2013 13:07:48','N'
438,204,'LAVANDERIA CRISTAL REF:204','35,00','55,00','30/08/2012 10:05:27','06/03/2013 13:29:04','N'
439,207,'SALAO DE BELEZA REF:207','35,00','55,00','30/08/2012 10:07:05','06/03/2013 13:30:01','N'
440,714,'MINI COPINHA DA GIGI REF:714','35,00','55,00','30/08/2012 10:08:10','06/03/2013 13:29:13','N'
441,777,'PENTEADEIRA DA GIGI REF:777','35,00','55,00','30/08/2012 10:09:29','06/03/2013 13:29:31','N'
442,530,'PISCININHA CRISTAL REF:530','35,00','55,00','30/08/2012 10:10:19','06/03/2013 13:29:45','N'
540,90653,'BANDEJA DE INOX REF:90653','35,00','55,00','01/09/2012 09:15:09','06/03/2013 13:49:58','N'
662,,'TIC TAC C/12','40,00','60,00','13/09/2012 18:14:49','06/03/2013 15:56:20','N'
932,'AMD9264','PETISQUEIRA BRANCA REF:AMD9264','35,00','55,00','25/09/2012 14:42:28','07/03/2013 11:02:55','N'
665,,'TIC TAC CART. C/12','40,00','55,00','14/09/2012 11:47:46','28/02/2013 15:48:48','N'
1209,99317,'JOGO DE BANH. PORC. 99317','40,00','60,00','03/12/2012 14:53:21','06/03/2013 14:21:16','N'
663,,'PULSEIRA TUBO','35,00','35,00','13/09/2012 18:54:41','07/02/2013 01:15:08','N'
666,'BP01','PICADOR DE LEGUMES BATE PIK POPULAR REF:BP01','33,14','55,00','14/09/2012 13:53:46','07/03/2013 09:45:18','N'
667,'KP02','KIT PROM POPULAR (CD01/DB02 EMB PLASTICA REF:KP02','35,00','55,00','14/09/2012 13:58:06','07/03/2013 09:44:48','N'
668,'CD01','CORT DUPLA FACE POPULAR (100) REF:CD01','35,00','55,00','14/09/2012 14:00:28','07/03/2013 09:44:19','N'
669,'DB02','DESC. BOLEADOR POPULAR NO02 (100) REF:DB02','35,00','55,00','14/09/2012 14:02:15','07/03/2013 09:44:27','N'
664,,'MINI PIRANHA C/FITA C/12','40,00','40,00','13/09/2012 19:02:55','07/02/2013 01:15:08','N'
933,'AMJ168A','PORTA JOIA REF:AMJ168A','35,00','55,00','25/09/2012 14:43:31','07/03/2013 11:03:23','N'
443,'PB7216','PORTA RETRATO REF:PB7216','35,00','55,00','30/08/2012 14:06:59','06/03/2013 13:33:35','N'
444,'PB8115','PORTA RETRATO 10X15 REF:PB8115','35,00','55,00','30/08/2012 14:16:23','06/03/2013 13:32:37','N'
445,'PB-8115','PORTA RETRATO 10X15 REF:PB-8115','33,41','53,41','30/08/2012 14:18:01','06/03/2013 13:32:26','N'
446,'PB-7212','PORTA RETRATO 10X15 REF:PB-7212','35,00','55,00','30/08/2012 14:19:39','06/03/2013 13:31:56','N'
447,'PB-7218','PORTA RETRATO 10X15 REF:PB-7218','35,00','55,00','30/08/2012 14:20:45','06/03/2013 13:32:04','N'
448,'PB-5341','PORTA RETRATO 10X15 REF:PB-5341','35,00','55,00','30/08/2012 14:21:56','06/03/2013 13:31:04','N'
449,'PB-5328','PORTA RETRATO 10X15 REF:PB-5328','35,00','55,00','30/08/2012 14:23:29','06/03/2013 13:30:57','N'
450,'PB-7526','PORTA RETRATO 10X15 REF:PB-7526','35,00','55,00','30/08/2012 14:51:44','06/03/2013 13:32:12','N'
451,'PB-6365','PORTA RETRATO 10X15 REF:PB-6365','34,42','54,42','30/08/2012 14:55:39','06/03/2013 13:31:30','N'
452,'PB-6220','PORTA RETRATO 10X15 REF:PB-6220','35,00','55,00','30/08/2012 14:56:55','06/03/2013 13:31:12','N'
453,'PB-7208','PORTA RETRATO 10X15 REF:PB-7208','35,00','55,00','30/08/2012 14:58:11','06/03/2013 13:31:47','N'
454,'PB-7204','PORTA RETRATO 10X15 REF:PB-7204','35,00','55,00','30/08/2012 14:59:16','06/03/2013 13:31:38','N'
455,'PB-8124','PORTA RETRATO 15X20 REF:PB-8124','35,00','55,00','30/08/2012 15:00:38','06/03/2013 13:33:00','N'
456,'PB-7756','PORTA RETRATO 20X25 REF:PB-7756','35,00','55,00','30/08/2012 15:01:53','06/03/2013 13:33:19','N'
457,'FC-1243','RELOGIO DE PAREDE REF:FC-1243','35,00','55,00','30/08/2012 15:03:15','06/03/2013 13:34:58','N'
458,'FC-1237','RELOGIO DE PAREDE 24,5X29CM  REF:FC-1237','35,00','55,00','30/08/2012 15:10:10','06/03/2013 13:33:49','N'
459,'FC-1225','RELOGIO DE PAREDE 25CM REF:FC-1225','35,00','55,00','30/08/2012 15:11:20','06/03/2013 13:34:48','N'
670,'FD01','FURADOR DECORADOR POPULAR REF:FD01','35,00','55,00','14/09/2012 14:03:19','07/03/2013 09:44:40','N'
545,90755,'MOCHILA DE TECIDO REF:90755','23,00','60,00','04/09/2012 15:45:38','07/02/2013 01:15:08','N'
671,'PEO01','PEGA PALITO POPULAR REF:PEO01','41,04','60,00','14/09/2012 14:04:45','07/03/2013 09:45:07','N'
830,'A200','PORTA RETRATO 15X10 PRATA REF:A200','35,00','35,00','18/09/2012 09:01:33','07/02/2013 01:15:08','N'
672,1901,'BOLSA COM FIGURA DE CACHORRO REF:1901','35,00','55,00','14/09/2012 15:14:28','07/03/2013 09:50:34','N'
673,279117,'ENFEITE DE LIBELULA REF:279117','74,56','100,00','14/09/2012 15:17:16','07/03/2013 09:59:14','N'
674,98011,'BONECA DE PANO 29 CM REF:98011','35,91','55,00','14/09/2012 15:18:59','07/03/2013 09:52:37','N'
675,'P60065','JOANINHA DE PELUCIA 15 CM REF:P60065','35,00','55,00','14/09/2012 15:20:20','07/03/2013 10:02:04','N'
676,'P60205-25','URSO DE PELUCIA 25 CM REF:P60205-25','35,00','55,00','14/09/2012 15:22:11','07/03/2013 10:08:08','N'
677,'P60209-20','URSO DE PELUCIA 20 CM REF:P60209-20','35,00','55,00','14/09/2012 15:24:22','07/03/2013 10:07:03','N'
678,'P60211-20','URSO DE PELUCIA 20 CM REF:P60211-20','35,00','55,00','14/09/2012 15:25:05','07/03/2013 10:07:13','N'
679,'P60232-25','SAPO DE PELUCIA 25 CM REF:P60232-25','35,00','55,00','14/09/2012 15:25:53','07/03/2013 10:06:07','N'
680,'P60249-25','ANIMAIS SORTIDOS DE PELUCIA 25 CM REF:P60249-25','35,00','55,00','14/09/2012 15:26:59','07/03/2013 09:48:07','N'
681,'P60276-30','SAPO DE PELUCIA 27 CM REF:P60276-30','35,00','55,00','14/09/2012 15:27:47','07/03/2013 10:06:23','N'
682,'P60312','ALMOFADA DE PELUCIA REF:P60312','35,00','55,00','14/09/2012 15:29:08','07/03/2013 09:47:58','N'
683,'P70001','BOLSA DE PELUCIA COM FIGURA DE CACHORRO REF:P70001','35,00','55,00','14/09/2012 15:30:05','07/03/2013 09:51:04','N'
684,'P70007','BOLSA DE PELUCIA COM FIGURA DE CACHORRO REF:P70007','35,00','55,00','14/09/2012 15:30:56','07/03/2013 09:51:13','N'
612,'BT95003','FONE DE OUVIDO BT95003 REF:BT95003','35,00','55,00','06/09/2012 14:42:49','06/03/2013 15:25:08','N'
613,'ALC63001','CARREGADOR AA/AAA B 1 VOLTREF:ALC63001','40,00','60,00','06/09/2012 14:45:30','12/03/2013 10:25:30','N'
614,'ALPAC61004','PILHA PEQ. C/2  ALC. AA 1.5V 61004','40,00','60,00','06/09/2012 14:49:37','12/03/2013 10:45:55','N'
685,'P70012','BOLSA DE PELUCIA COM FIGURA DE CACHORRO REF:P70012','35,00','55,00','14/09/2012 15:31:51','07/03/2013 09:51:22','N'
686,'P70014','BOLSA DE PELUCIA CACHORRO REF:P70014','35,00','55,00','14/09/2012 15:32:55','07/03/2013 09:50:54','N'
687,'F390128','UNICORNIO DE PELUCIA PEQ. REF:F390128','40,58','60,00','14/09/2012 15:36:53','07/03/2013 10:06:45','N'
688,'FM60012','CACHORRO DE PELUCIA 23 CM REF:FM60012','35,00','55,00','14/09/2012 15:38:49','07/03/2013 09:52:54','N'
689,'FM60024','MACACO DE PELUCIA 23 CM REF:FM60024','35,00','55,00','14/09/2012 15:39:23','07/03/2013 10:05:11','N'
690,'FP60009','CACHORRO DE PELUCIA 36 CM REF:FP60009','35,00','55,00','14/09/2012 15:40:07','07/03/2013 09:58:32','N'
691,'FP60033','CACHORRO DE PELUCIA 33 CM REF:FP60033','35,00','55,00','14/09/2012 15:43:44','07/03/2013 09:58:24','N'
692,'FP60044','URSO DE PELUCIA 20 CM REF:FP60044','35,00','55,00','14/09/2012 15:44:49','07/03/2013 10:06:55','N'
693,'FP60046','ALMOFADA DE PELUCIA REF:FP60046','35,00','55,00','14/09/2012 15:45:48','07/03/2013 09:47:28','N'
694,'FP60052','BICHOS DE PELUCIA SORTIDOS 25 CM REF:FP60052','35,00','55,00','14/09/2012 16:07:14','07/03/2013 09:50:24','N'
695,'FP60053','INSETOS DE PELUCIA 21 CM REF:FP60053','35,00','55,00','14/09/2012 16:07:52','07/03/2013 10:01:53','N'
696,'FP60073','URSO DE PELUCIA 32 CM REF:FP60073','35,00','55,00','14/09/2012 16:08:32','07/03/2013 10:10:28','N'
697,'FP60089','URSO DE PELUCIA 25 CM REF:FP60089','35,00','55,00','14/09/2012 16:09:13','07/03/2013 10:07:40','N'
698,'FP60090','URSO DE PELUCIA 30 CM REF:FP60090','35,00','55,00','14/09/2012 16:10:03','07/03/2013 10:09:10','N'
546,4,'RABICO MEXIRICAO PCT.C/200 PÇS. REF:04','33,11','33,11','04/09/2012 17:11:27','07/02/2013 01:15:08','N'
547,120474,'BICO DE PATO INF. FLOR','35,00','35,00','04/09/2012 17:13:57','07/02/2013 01:15:08','N'
548,'PF09','PENDEDOR INFANTIL XADREZ C/03 PÇS. REF:PF09','35,00','35,00','04/09/2012 17:18:48','07/02/2013 01:15:08','N'
549,'105/109','RABICO DE CABELO DE VELUDO REF:105/109','35,00','35,00','04/09/2012 17:20:35','07/02/2013 01:15:08','N'
550,'105/109','RABICO DE CABELO REF:105/109-L08','33,11','33,11','04/09/2012 17:21:52','07/02/2013 01:15:08','N'
551,20,'BICO DE PATO SALAO REF:020','35,00','35,00','04/09/2012 17:22:55','07/02/2013 01:15:08','N'
552,,'TIC TAC DE BOTAO RESIN.','35,00','35,00','04/09/2012 17:24:09','07/02/2013 01:15:08','N'
553,,'TIC TAC INF.PANO','35,00','35,00','04/09/2012 17:25:20','07/02/2013 01:15:08','N'
554,'T07','PRENDEDOR INF. CART. 10 PÇS','35,00','35,00','04/09/2012 17:27:31','07/02/2013 01:15:08','N'
555,2100002016592,'PIRANHA DE SALAO PCT. 06PÇS. REF:2100002016592','35,00','35,00','04/09/2012 17:28:54','07/02/2013 01:15:08','N'
556,,'ADESIVO P/ UNHA CART.C/ 12','35,00','35,00','04/09/2012 17:30:03','07/02/2013 01:15:08','N'
557,'M06-1','TIC TAC PCT. C/12 CART. REF:M06-1','23,75','23,75','04/09/2012 17:32:41','07/02/2013 01:15:08','N'
460,'PB-7256','PORTA RETRATO 20X25 REF:PB-7256','40,00','60,00','30/08/2012 17:01:47','06/03/2013 13:34:18','N'
558,3,'RABICO GRD. C/12 PÇS  REF:03','35,00','35,00','05/09/2012 09:23:05','07/02/2013 01:15:08','N'
559,2100002017018,'TIC TAC INFANTIL REF:2100002017018','35,00','35,00','05/09/2012 09:24:20','07/02/2013 01:15:08','N'
560,2100002017193,'PIRANHA REF:2100002017193','32,67','32,67','05/09/2012 09:25:19','07/02/2013 01:15:08','N'
561,,'PRES.GRD. 02 LINHA C/06 PÇS','35,00','35,00','05/09/2012 09:26:57','07/02/2013 01:15:08','N'
562,'1-673','CONJ. MASSA 2 PÇS. INOX  1-673','35,00','55,00','05/09/2012 09:28:02','06/03/2013 15:49:11','N'
563,,'TIARA ZIG ZAG UNI','44,44','76,67','05/09/2012 09:30:07','07/02/2013 01:15:08','N'
564,,'TIARA PENTE  06 PÇS.','35,00','35,00','05/09/2012 09:31:19','07/02/2013 01:15:08','N'
565,'1-675','CONJUNTO FEIJAO 2 PÇS. INOX REF.1-675','35,00','55,00','05/09/2012 09:32:49','06/03/2013 15:49:30','N'
566,,'BICO DE PATO INF. CART. C/ 03','35,00','35,00','05/09/2012 09:36:22','07/02/2013 01:15:08','N'
567,2100002017643,'BRILHO MORANGO REF:2100002017643','34,38','34,38','05/09/2012 09:40:07','07/02/2013 01:15:08','N'
568,2,'RABICO EM TIRAS NA CARTELA REF:02','32,67','32,67','05/09/2012 09:41:35','07/02/2013 01:15:08','N'
569,'CK200','PIRANHA DE METAL C/ PEROLA CK200','35,00','35,00','05/09/2012 09:42:32','07/02/2013 01:15:08','N'
570,,'TIC TAC DE METAL EST.','35,00','35,00','05/09/2012 09:43:24','07/02/2013 01:15:08','N'
571,,'TIARA TECIDO XADREZ','100,00','100,00','05/09/2012 09:44:06','07/02/2013 01:15:08','N'
572,'P105','PRENDEDOR DE CABELO ELASTICO REF:P105','35,00','35,00','05/09/2012 09:45:32','07/02/2013 01:15:08','N'
573,,'TIARA TECIDO XADREZ LAR.','35,00','35,00','05/09/2012 09:46:50','07/02/2013 01:15:08','N'
574,'C108','GRAMPO P/ CABELO MAT. DE METAL C/02  REF:C108','35,00','35,00','05/09/2012 09:48:14','07/02/2013 01:15:08','N'
575,,'TIARA INF. COR DE ROSAC/LAÇO','32,67','32,67','05/09/2012 09:49:34','07/02/2013 01:15:08','N'
576,'4030-A','MARIA CHICA C/ TIC TAC CART. C/06 PÇS REF:4030-A','35,00','35,00','05/09/2012 09:51:51','07/02/2013 01:15:08','N'
577,,'PREND. DE METAL C/STRASS','35,00','35,00','05/09/2012 09:52:33','07/02/2013 01:15:08','N'
578,,'TIC TAC INF.C/PEDRA','35,00','35,00','05/09/2012 09:55:11','07/02/2013 01:15:08','N'
579,,'BICO DE PATO INF.','33,00','33,00','05/09/2012 09:57:30','07/02/2013 01:15:08','N'
699,'FP60091','CACHORRO DE PELUCIA 25 CM REF:FP60091','34,64','55,00','14/09/2012 16:11:58','07/03/2013 09:53:31','N'
580,'1-676','CONJUNTO SALADA 02 PÇS. INOX REF. 1-676','35,00','55,00','05/09/2012 09:58:49','06/03/2013 15:49:39','N'
461,'PB8123','PORTA RETRATO 10X15 REF:PB8123','33,41','53,41','31/08/2012 10:11:23','06/03/2013 13:32:49','N'
581,63,'CANECA CERAMICA INF. CARROS REF:063','35,00','55,00','06/09/2012 11:47:22','07/03/2013 09:37:47','N'
582,'RZH330','CANECA CERAMICA REF:RZH330','35,00','55,00','06/09/2012 11:48:21','07/03/2013 09:38:03','N'
583,'RZH1279','CANECA CERAMICA REF:RZH1279','35,00','55,00','06/09/2012 11:49:18','07/03/2013 09:37:56','N'
462,16,'TOALHAS DE MESA RENDA 1,40 X 1,40M REF:016','35,00','55,00','31/08/2012 14:52:10','06/03/2013 13:43:51','N'
584,'YB0488','CANECA CER. FLORES/CORAÇOES REF:YB0488','35,00','55,00','06/09/2012 11:50:19','07/03/2013 09:37:21','N'
463,17,'TOALHAS DE MESA RENDA 2,10 X 1,40 M REF:017','35,00','55,00','31/08/2012 14:55:45','06/03/2013 13:44:01','N'
585,'F3160151','CANECA CER. MARROM CAPUCCINO REF:F3160151','35,00','55,00','06/09/2012 11:51:23','07/03/2013 09:37:30','N'
464,18,'TOALHA DE MESA RENDA REDONDA 1,40 M REF:018','35,00','55,00','31/08/2012 14:58:18','06/03/2013 13:43:37','N'
586,'F3160153','CANECA CER. MARROM SORTIDA REF:F3160153','35,00','55,00','06/09/2012 11:52:09','07/03/2013 09:37:39','N'
465,19,'AVENTAL DE RENDA C/FORRO POLIESTER REF:019','35,00','55,00','31/08/2012 15:02:18','06/03/2013 13:42:17','N'
466,1,'TAPETES DE APARAS DE RENDA REF:001','35,00','55,00','31/08/2012 15:11:42','06/03/2013 13:43:30','N'
467,2,'CAPAS PARA GALAO AGUA 20 LTS REF:002','35,80','55,80','31/08/2012 15:23:48','06/03/2013 13:42:59','N'
468,4,'CAPAS PARA BOTIJAO GÁS REF:004','35,66','55,66','31/08/2012 15:25:26','06/03/2013 13:42:39','N'
469,7,'SUPORTE PAPEL HIGIENICO REF:007','35,00','55,00','31/08/2012 15:33:59','06/03/2013 13:43:20','N'
470,8,'PUXA SACO REF:008','35,00','55,00','31/08/2012 15:37:42','06/03/2013 13:43:08','N'
587,'TE028','BALANÇA DE COZINHA REF:TE028','35,00','55,00','06/09/2012 11:53:40','07/03/2013 09:33:49','N'
588,'T091004','CARRINHO METAL C/ RELOGIO REF:T091004','35,00','55,00','06/09/2012 11:55:26','07/03/2013 09:38:17','N'
471,9,'CAMINHOS DE MESA REF:009','35,00','55,00','31/08/2012 15:39:19','06/03/2013 13:42:26','N'
589,'T0907','BICICLETA METAL C/ RELOGIO REF:T0907','35,00','55,00','06/09/2012 11:58:06','07/03/2013 09:34:38','N'
472,10,'TOALHAS DE CHA REF:010','35,00','55,00','31/08/2012 15:41:06','06/03/2013 13:43:45','N'
615,'TIC IN','TIC TAC INF. GRD. REF:TIC IN','35,00','55,00','10/09/2012 11:48:04','06/03/2013 15:33:57','N'
473,11,'TOALHAS PARA BANDEJA REF:011','35,00','55,00','31/08/2012 15:42:35','06/03/2013 13:44:07','N'
616,,'TIC TAC ENCAPADO PLAST.','35,00','55,00','10/09/2012 12:02:46','06/03/2013 15:33:48','N'
617,,'TIC TAC C/ LAÇO MADEIRA','35,00','55,00','10/09/2012 12:06:38','06/03/2013 15:33:31','N'
618,,'TIC TAC C/ LAÇO C/ 06 PARES','35,00','55,00','10/09/2012 12:08:56','06/03/2013 15:33:21','N'
619,,'TIC TAC ENC. C/ 02 PARES PP','35,00','55,00','10/09/2012 12:17:36','06/03/2013 15:33:40','N'
620,,'TIC TAC ENCAPADO','35,00','35,00','10/09/2012 12:18:46','07/02/2013 01:15:08','N'
590,'HZ157','BONECO METAL REF:HZ157','34,84','54,84','06/09/2012 12:21:27','07/03/2013 09:36:10','N'
591,'HZ182','BONECO METAL REF:HZ182','34,84','54,84','06/09/2012 12:22:34','07/03/2013 09:36:20','N'
592,'XY009','ENFEITE METAL P/ VASO FLOR REF:XY009','34,16','55,00','06/09/2012 12:23:46','06/03/2013 15:15:13','N'
593,'XY018','BONECO METAL REF:XY018','34,16','60,00','06/09/2012 12:24:46','07/03/2013 09:36:36','N'
594,'SX50367','REGADOR REF:SX50367','35,00','55,00','06/09/2012 12:25:51','06/03/2013 15:18:19','N'
595,'PR036','CHAPEU PRAIA FEM. ABA MOD.C/FLOR REF:PR036','35,00','55,00','06/09/2012 12:28:26','06/03/2013 15:12:50','N'
596,'PR035','CHAPEU PRAIA FEM. FLOR REF:PR035','35,00','55,00','06/09/2012 12:29:25','06/03/2013 15:13:57','N'
597,'PR033','CHAPEU PRAIA FEM. FLOR REF:PR033','35,00','55,00','06/09/2012 12:31:57','06/03/2013 15:13:47','N'
598,'PR0031','CHAPEU PRAIA FEM. FLOR REF:PR0031','35,00','55,00','06/09/2012 12:33:20','06/03/2013 15:13:29','N'
599,'PR030','CHAPEU PRAIA MESCLADO REF:PR030','35,00','55,00','06/09/2012 12:34:20','06/03/2013 15:14:41','N'
600,'PL030','CHAPEU MASCULINO REF:PL030','34,93','55,00','06/09/2012 12:35:16','06/03/2013 15:11:56','N'
601,'PL031','CHAPEU MASCULINO REF:PL031','35,00','55,00','06/09/2012 12:36:12','06/03/2013 15:12:08','N'
602,'PR021','CHAPEU DE PRAIA MASCULINO REF:PR021','35,00','55,00','06/09/2012 12:37:28','06/03/2013 15:11:25','N'
603,'PR023','CHAPEU DE PRAIA MASC. ABA PEQ. REF:PR023','35,00','55,00','06/09/2012 12:39:01','07/03/2013 09:39:22','N'
621,,'TIC TAC C/ 10 FLOR','35,00','35,00','10/09/2012 12:25:13','07/02/2013 01:15:08','N'
604,'ALPC60006','PILHA PEQ. AA1.5 V C/60 60006','57,31','75,83','06/09/2012 14:26:07','26/02/2013 12:38:02','N'
605,'ALPC60002','PILHA PAL. AAA 1.5V C/15 CART.  60002','59,32','78,74','06/09/2012 14:27:54','26/02/2013 12:34:40','N'
606,'ALPAC61002','PILHA PAL. C/2  AAA1.5V 61002','35,00','55,00','06/09/2012 14:30:19','06/03/2013 15:31:34','N'
607,'ALPC60011','BATERIA 9V 6F22CT C/1 REF:ALPC60011','35,00','55,00','06/09/2012 14:32:40','06/03/2013 15:20:59','N'
