'MATPRO','NOMPRO','VENAVI','VENPRA','DATCAD','DATEXP','INATIV'
,'GUARDA CHUVA REF:MB027','12,08','13,87','28/08/2012 12:21:54','06/03/2013 12:58:41','N'
,'GUARDA CHUVA REF:MB1090','5,4','6,2','28/08/2012 12:22:35','06/03/2013 13:00:33','N'
,'GUARDA CHUVA REF:MB3009','18,5','21,24','28/08/2012 12:23:08','06/03/2013 13:01:08','N'
,'SABONETEIRA DE ACRILICO REF:6111','3,71','4,26','28/08/2012 13:54:50','06/03/2013 13:06:57','N'
,'KIT P/ TENIS MESAC/RAQ.3 BOLAS,REDE FA206','9,11','10,42','28/08/2012 13:58:32','12/03/2013 09:25:10','N'
,'KIT P/ TENIS DE MESA ,2 RAQUETES,3 BOLAS FA205','5,85','6,69','28/08/2012 14:00:23','12/03/2013 09:22:31','N'
,'ESPELHO DE MESA EMOLDURADO G.REF:7R','4,86','5,58','28/08/2012 14:02:59','06/03/2013 13:04:39','N'
,'BANDEJA DE PLASTICO CONJ.03PÃ‡S. REF:9901A','20,03',23,'28/08/2012 14:04:37','06/03/2013 13:02:30','N'
,'BANDEJA DE PLASTICO CONJ. 03PÃ‡S REF:9926','17,17','19,72','28/08/2012 14:06:09','06/03/2013 13:02:20','N'
,'CONJUNTO DE BANHEIRO EM PLAST.C/04PÃ‡S REF:AW-121-4','34,34','39,43','28/08/2012 14:08:25','06/03/2013 13:04:19','N'
,'ESCUMADEIRA EM AÃ‡O INOX REF:CJ8813','2,15','2,46','28/08/2012 14:10:24','06/03/2013 13:04:29','N'
,'PENEIRA EM AÃ‡O INOX P. REF:CJ8824','1,8','2,06','28/08/2012 14:12:17','06/03/2013 13:06:28','N'
,'PENEIRA EM AÃ‡O INOX M.REF:CJ8827','3,15','3,61','28/08/2012 14:13:40','06/03/2013 13:06:20','N'
,'PENEIRA EM AÃ‡O INOX G. REF:CJ8829','4,29','4,93','28/08/2012 14:15:04','06/03/2013 13:06:10','N'
,'AÃ‡UCAREIRO EM AÃ‡O INOX REF:CJ8831','2,28','2,62','28/08/2012 14:16:16','06/03/2013 13:02:09','N'
,'COLHER DE BAMBU REF:CJ8837','1,2','1,38','28/08/2012 14:17:56','06/03/2013 13:03:14','N'
,'PEGADOR EM AÃ‡O INOX REF:CJ8844','3,43','3,94','28/08/2012 14:19:04','06/03/2013 13:05:32','N'
,'PEGADOR EM AÃ‡O INOX REF:CJ8846','3,43','3,94','28/08/2012 14:19:51','06/03/2013 13:05:44','N'
,'PORTA RETRATO DE PLASTICO REF:HD0188AB','5,49','6,33','28/08/2012 14:21:39','06/03/2013 13:06:37','N'
,'PORTA RETRATO DE PLASTICO REF:MT7102','5,01','5,75','28/08/2012 14:22:25','06/03/2013 13:06:49','N'
,'COFRINHO REF:115','2,24','2,57','29/08/2012 17:16:26','06/03/2013 13:27:44','N'
,'COFRINHO SMILINGUIDO REF:0323','2,54','2,91','29/08/2012 17:17:21','06/03/2013 13:28:12','N'
,'COFRINHO CORINTHIANS REF:304','2,54','2,91','29/08/2012 17:18:52','06/03/2013 13:27:17','N'
,'COFRINHO FLAMENGO REF:307','2,54','2,91','29/08/2012 17:19:40','06/03/2013 13:27:26','N'
,'COFRE SAO PAULO REF:410','2,54','2,91','29/08/2012 17:20:24','06/03/2013 13:27:08','N'
,'COFRINHO PALMEIRAS REF:301','2,54','2,91','29/08/2012 17:20:58','06/03/2013 13:27:35','N'
,'COFRINHO SANTOS REF:302','2,54','2,91','29/08/2012 17:21:32','06/03/2013 13:27:52','N'
,'CASTELO DE CRISTAL ROSA  REF:607R','41,81',48,'30/08/2012 10:04:00','06/03/2013 13:28:54','N'
,'TABUA P/CORTES C/ ALÃ‡AS METAL.-33,5X24,0X1,7CM REF:2801','17,87','20,52','28/08/2012 16:11:03','06/03/2013 13:08:08','N'
,'TABUA P/CHUR. C/ALÃ‡AS MET. 38,5X28,5X1,7CM REF:2802','21,26','24,41','28/08/2012 16:12:36','06/03/2013 13:07:58','N'
,'TABUAS P/CHUR. C/ALÃ‡AS MET. 50,0X36,0X1,7CM REF:2803','31,39','36,03','28/08/2012 16:13:48','06/03/2013 13:08:20','N'
,'TABUA P/ CORTE 43,0X22,5X1,7CM REF:2805','26,77','30,74','28/08/2012 16:14:55','06/03/2013 13:07:48','N'
,'LAVANDERIA CRISTAL REF:204','38,73','44,47','30/08/2012 10:05:27','06/03/2013 13:29:04','N'
,'SALAO DE BELEZA REF:207','47,16','54,14','30/08/2012 10:07:05','06/03/2013 13:30:01','N'
,'MINI COPINHA DA GIGI REF:714','12,03','13,81','30/08/2012 10:08:10','06/03/2013 13:29:13','N'
,'PENTEADEIRA DA GIGI REF:777','13,65','15,67','30/08/2012 10:09:29','06/03/2013 13:29:31','N'
,'PISCININHA CRISTAL REF:530','38,92','44,69','30/08/2012 10:10:19','06/03/2013 13:29:45','N'
,'BANDEJA DE INOX REF:90653','3,7','4,25','01/09/2012 09:15:09','06/03/2013 13:49:58','N'
,'TIC TAC C/12','0,7','0,8','13/09/2012 18:14:49','06/03/2013 15:56:20','N'
,'PETISQUEIRA BRANCA REF:AMD9264','9,46','10,87','25/09/2012 14:42:28','07/03/2013 11:02:55','N'
,'TIC TAC CART. C/12','0,7','0,78','14/09/2012 11:47:46','28/02/2013 15:48:48','N'
,'JOGO DE BANH. PORC. 99317','16,8','19,2','03/12/2012 14:53:21','06/03/2013 14:21:16','N'
,'PULSEIRA TUBO','4,05','4,05','13/09/2012 18:54:41','07/02/2013 01:15:08','N'
,'PICADOR DE LEGUMES BATE PIK POPULAR REF:BP01','6,99','8,14','14/09/2012 13:53:46','07/03/2013 09:45:18','N'
,'KIT PROM POPULAR (CD01/DB02 EMB PLASTICA REF:KP02','2,73','3,13','14/09/2012 13:58:06','07/03/2013 09:44:48','N'
,'CORT DUPLA FACE POPULAR (100) REF:CD01','2,82','3,24','14/09/2012 14:00:28','07/03/2013 09:44:19','N'
,'DESC. BOLEADOR POPULAR NO02 (100) REF:DB02','1,12','1,29','14/09/2012 14:02:15','07/03/2013 09:44:27','N'
,'MINI PIRANHA C/FITA C/12','1,75','1,75','13/09/2012 19:02:55','07/02/2013 01:15:08','N'
,'PORTA JOIA REF:AMJ168A','20,13','23,11','25/09/2012 14:43:31','07/03/2013 11:03:23','N'
,'PORTA RETRATO REF:PB7216','12,02','13,8','30/08/2012 14:06:59','06/03/2013 13:33:35','N'
,'PORTA RETRATO 10X15 REF:PB8115','6,06','6,96','30/08/2012 14:16:23','06/03/2013 13:32:37','N'
,'PORTA RETRATO 10X15 REF:PB-8115','5,99','6,89','30/08/2012 14:18:01','06/03/2013 13:32:26','N'
,'PORTA RETRATO 10X15 REF:PB-7212','6,68','7,67','30/08/2012 14:19:39','06/03/2013 13:31:56','N'
,'PORTA RETRATO 10X15 REF:PB-7218','7,61','8,74','30/08/2012 14:20:45','06/03/2013 13:32:04','N'
,'PORTA RETRATO 10X15 REF:PB-5341','7,61','8,74','30/08/2012 14:21:56','06/03/2013 13:31:04','N'
,'PORTA RETRATO 10X15 REF:PB-5328','6,52','7,49','30/08/2012 14:23:29','06/03/2013 13:30:57','N'
,'PORTA RETRATO 10X15 REF:PB-7526','9,09','10,43','30/08/2012 14:51:44','06/03/2013 13:32:12','N'
,'PORTA RETRATO 10X15 REF:PB-6365','6,99','8,03','30/08/2012 14:55:39','06/03/2013 13:31:30','N'
,'PORTA RETRATO 10X15 REF:PB-6220','6,62','7,6','30/08/2012 14:56:55','06/03/2013 13:31:12','N'
,'PORTA RETRATO 10X15 REF:PB-7208','5,26','6,05','30/08/2012 14:58:11','06/03/2013 13:31:47','N'
,'PORTA RETRATO 10X15 REF:PB-7204','6,56','7,53','30/08/2012 14:59:16','06/03/2013 13:31:38','N'
,'PORTA RETRATO 15X20 REF:PB-8124','10,25','11,76','30/08/2012 15:00:38','06/03/2013 13:33:00','N'
,'PORTA RETRATO 20X25 REF:PB-7756','4,27','4,9','30/08/2012 15:01:53','06/03/2013 13:33:19','N'
,'RELOGIO DE PAREDE REF:FC-1243','15,93','18,29','30/08/2012 15:03:15','06/03/2013 13:34:58','N'
,'RELOGIO DE PAREDE 24,5X29CM  REF:FC-1237','12,96','14,88','30/08/2012 15:10:10','06/03/2013 13:33:49','N'
,'RELOGIO DE PAREDE 25CM REF:FC-1225','12,82','14,73','30/08/2012 15:11:20','06/03/2013 13:34:48','N'
,'FURADOR DECORADOR POPULAR REF:FD01','1,12','1,29','14/09/2012 14:03:19','07/03/2013 09:44:40','N'
,'MOCHILA DE TECIDO REF:90755','15,99','20,8','04/09/2012 15:45:38','07/02/2013 01:15:08','N'
,'PEGA PALITO POPULAR REF:PEO01','2,99','3,39','14/09/2012 14:04:45','07/03/2013 09:45:07','N'
,'PORTA RETRATO 15X10 PRATA REF:A200','6,4','6,4','18/09/2012 09:01:33','07/02/2013 01:15:08','N'
,'BOLSA COM FIGURA DE CACHORRO REF:1901','14,35','16,48','14/09/2012 15:14:28','07/03/2013 09:50:34','N'
,'ENFEITE DE LIBELULA REF:279117','1,99','2,28','14/09/2012 15:17:16','07/03/2013 09:59:14','N'
,'BONECA DE PANO 29 CM REF:98011','2,99','3,41','14/09/2012 15:18:59','07/03/2013 09:52:37','N'
,'JOANINHA DE PELUCIA 15 CM REF:P60065','5,12','5,89','14/09/2012 15:20:20','07/03/2013 10:02:04','N'
,'URSO DE PELUCIA 25 CM REF:P60205-25','16,39','18,82','14/09/2012 15:22:11','07/03/2013 10:08:08','N'
,'URSO DE PELUCIA 20 CM REF:P60209-20','20,79','23,87','14/09/2012 15:24:22','07/03/2013 10:07:03','N'
,'URSO DE PELUCIA 20 CM REF:P60211-20','12,27','14,09','14/09/2012 15:25:05','07/03/2013 10:07:13','N'
,'SAPO DE PELUCIA 25 CM REF:P60232-25','18,77','21,55','14/09/2012 15:25:53','07/03/2013 10:06:07','N'
,'ANIMAIS SORTIDOS DE PELUCIA 25 CM REF:P60249-25','16,54','18,99','14/09/2012 15:26:59','07/03/2013 09:48:07','N'
,'SAPO DE PELUCIA 27 CM REF:P60276-30','19,95','22,91','14/09/2012 15:27:47','07/03/2013 10:06:23','N'
,'ALMOFADA DE PELUCIA REF:P60312','15,44','17,73','14/09/2012 15:29:08','07/03/2013 09:47:58','N'
,'BOLSA DE PELUCIA COM FIGURA DE CACHORRO REF:P70001','15,21','17,45','14/09/2012 15:30:05','07/03/2013 09:51:04','N'
,'BOLSA DE PELUCIA COM FIGURA DE CACHORRO REF:P70007','11,15','12,8','14/09/2012 15:30:56','07/03/2013 09:51:13','N'
,'FONE DE OUVIDO BT95003 REF:BT95003','12,57','14,43','06/09/2012 14:42:49','06/03/2013 15:25:08','N'
,'CARREGADOR AA/AAA B 1 VOLTREF:ALC63001','10,33','11,81','06/09/2012 14:45:30','12/03/2013 10:25:30','N'
,'PILHA PEQ. C/2  ALC. AA 1.5V 61004','1,79','2,05','06/09/2012 14:49:37','12/03/2013 10:45:55','N'
,'BOLSA DE PELUCIA COM FIGURA DE CACHORRO REF:P70012','14,34','16,46','14/09/2012 15:31:51','07/03/2013 09:51:22','N'
,'BOLSA DE PELUCIA CACHORRO REF:P70014','11,64','13,36','14/09/2012 15:32:55','07/03/2013 09:50:54','N'
,'UNICORNIO DE PELUCIA PEQ. REF:F390128','12,99','14,78','14/09/2012 15:36:53','07/03/2013 10:06:45','N'
,'CACHORRO DE PELUCIA 23 CM REF:FM60012','11,31','12,99','14/09/2012 15:38:49','07/03/2013 09:52:54','N'
,'MACACO DE PELUCIA 23 CM REF:FM60024','12,92','14,83','14/09/2012 15:39:23','07/03/2013 10:05:11','N'
,'CACHORRO DE PELUCIA 36 CM REF:FP60009','19,33','22,2','14/09/2012 15:40:07','07/03/2013 09:58:32','N'
,'CACHORRO DE PELUCIA 33 CM REF:FP60033','21,2','24,34','14/09/2012 15:43:44','07/03/2013 09:58:24','N'
,'URSO DE PELUCIA 20 CM REF:FP60044','10,46','12,01','14/09/2012 15:44:49','07/03/2013 10:06:55','N'
,'ALMOFADA DE PELUCIA REF:FP60046','18,13','20,82','14/09/2012 15:45:48','07/03/2013 09:47:28','N'
,'BICHOS DE PELUCIA SORTIDOS 25 CM REF:FP60052','7,95','9,13','14/09/2012 16:07:14','07/03/2013 09:50:24','N'
,'INSETOS DE PELUCIA 21 CM REF:FP60053','6,89','7,91','14/09/2012 16:07:52','07/03/2013 10:01:53','N'
,'URSO DE PELUCIA 32 CM REF:FP60073','13,26','15,22','14/09/2012 16:08:32','07/03/2013 10:10:28','N'
,'URSO DE PELUCIA 25 CM REF:FP60089','16,08','18,46','14/09/2012 16:09:13','07/03/2013 10:07:40','N'
,'URSO DE PELUCIA 30 CM REF:FP60090','11,8','13,55','14/09/2012 16:10:03','07/03/2013 10:09:10','N'
,'RABICO MEXIRICAO PCT.C/200 PÃ‡S. REF:04','5,99','5,99','04/09/2012 17:11:27','07/02/2013 01:15:08','N'
,'BICO DE PATO INF. FLOR','6,75','6,75','04/09/2012 17:13:57','07/02/2013 01:15:08','N'
,'PENDEDOR INFANTIL XADREZ C/03 PÃ‡S. REF:PF09','10,8','10,8','04/09/2012 17:18:48','07/02/2013 01:15:08','N'
,'RABICO DE CABELO DE VELUDO REF:105/109','6,75','6,75','04/09/2012 17:20:35','07/02/2013 01:15:08','N'
,'RABICO DE CABELO REF:105/109-L08','5,99','5,99','04/09/2012 17:21:52','07/02/2013 01:15:08','N'
,'BICO DE PATO SALAO REF:020','2,16','2,16','04/09/2012 17:22:55','07/02/2013 01:15:08','N'
,'TIC TAC DE BOTAO RESIN.','3,38','3,38','04/09/2012 17:24:09','07/02/2013 01:15:08','N'
,'TIC TAC INF.PANO','2,7','2,7','04/09/2012 17:25:20','07/02/2013 01:15:08','N'
,'PRENDEDOR INF. CART. 10 PÃ‡S','2,7','2,7','04/09/2012 17:27:31','07/02/2013 01:15:08','N'
,'PIRANHA DE SALAO PCT. 06PÃ‡S. REF:2100002016592','2,03','2,03','04/09/2012 17:28:54','07/02/2013 01:15:08','N'
,'ADESIVO P/ UNHA CART.C/ 12','8,1','8,1','04/09/2012 17:30:03','07/02/2013 01:15:08','N'
,'TIC TAC PCT. C/12 CART. REF:M06-1','0,99','0,99','04/09/2012 17:32:41','07/02/2013 01:15:08','N'
,'PORTA RETRATO 20X25 REF:PB-7256','12,73','14,54','30/08/2012 17:01:47','06/03/2013 13:34:18','N'
,'RABICO GRD. C/12 PÃ‡S  REF:03','4,29','4,29','05/09/2012 09:23:05','07/02/2013 01:15:08','N'
,'TIC TAC INFANTIL REF:2100002017018','3,78','3,78','05/09/2012 09:24:20','07/02/2013 01:15:08','N'
,'PIRANHA REF:2100002017193','1,99','1,99','05/09/2012 09:25:19','07/02/2013 01:15:08','N'
,'PRES.GRD. 02 LINHA C/06 PÃ‡S','5,67','5,67','05/09/2012 09:26:57','07/02/2013 01:15:08','N'
,'CONJ. MASSA 2 PÃ‡S. INOX  1-673','7,7','8,84','05/09/2012 09:28:02','06/03/2013 15:49:11','N'
,'TIARA ZIG ZAG UNI','1,3','1,59','05/09/2012 09:30:07','07/02/2013 01:15:08','N'
,'TIARA PENTE  06 PÃ‡S.','7,29','7,29','05/09/2012 09:31:19','07/02/2013 01:15:08','N'
,'CONJUNTO FEIJAO 2 PÃ‡S. INOX REF.1-675','7,7','8,84','05/09/2012 09:32:49','06/03/2013 15:49:30','N'
,'BICO DE PATO INF. CART. C/ 03','9,45','9,45','05/09/2012 09:36:22','07/02/2013 01:15:08','N'
,'BRILHO MORANGO REF:2100002017643','1,29','1,29','05/09/2012 09:40:07','07/02/2013 01:15:08','N'
,'RABICO EM TIRAS NA CARTELA REF:02','1,99','1,99','05/09/2012 09:41:35','07/02/2013 01:15:08','N'
,'PIRANHA DE METAL C/ PEROLA CK200','1,82','1,82','05/09/2012 09:42:32','07/02/2013 01:15:08','N'
,'TIC TAC DE METAL EST.','1,35','1,35','05/09/2012 09:43:24','07/02/2013 01:15:08','N'
,'TIARA TECIDO XADREZ',1,1,'05/09/2012 09:44:06','07/02/2013 01:15:08','N'
,'PRENDEDOR DE CABELO ELASTICO REF:P105','8,1','8,1','05/09/2012 09:45:32','07/02/2013 01:15:08','N'
,'TIARA TECIDO XADREZ LAR.','1,42','1,42','05/09/2012 09:46:50','07/02/2013 01:15:08','N'
,'GRAMPO P/ CABELO MAT. DE METAL C/02  REF:C108','1,35','1,35','05/09/2012 09:48:14','07/02/2013 01:15:08','N'
,'TIARA INF. COR DE ROSAC/LAÃ‡O','1,99','1,99','05/09/2012 09:49:34','07/02/2013 01:15:08','N'
,'MARIA CHICA C/ TIC TAC CART. C/06 PÃ‡S REF:4030-A','6,75','6,75','05/09/2012 09:51:51','07/02/2013 01:15:08','N'
,'PREND. DE METAL C/STRASS','9,72','9,72','05/09/2012 09:52:33','07/02/2013 01:15:08','N'
,'TIC TAC INF.C/PEDRA','3,38','3,38','05/09/2012 09:55:11','07/02/2013 01:15:08','N'
,'BICO DE PATO INF.','3,99','3,99','05/09/2012 09:57:30','07/02/2013 01:15:08','N'
,'CACHORRO DE PELUCIA 25 CM REF:FP60091','9,99','11,5','14/09/2012 16:11:58','07/03/2013 09:53:31','N'
,'CONJUNTO SALADA 02 PÃ‡S. INOX REF. 1-676','7,7','8,84','05/09/2012 09:58:49','06/03/2013 15:49:39','N'
,'PORTA RETRATO 10X15 REF:PB8123','5,99','6,89','31/08/2012 10:11:23','06/03/2013 13:32:49','N'
,'CANECA CERAMICA INF. CARROS REF:063','4,25','4,88','06/09/2012 11:47:22','07/03/2013 09:37:47','N'
,'CANECA CERAMICA REF:RZH330','3,35','3,84','06/09/2012 11:48:21','07/03/2013 09:38:03','N'
,'CANECA CERAMICA REF:RZH1279','3,35','3,84','06/09/2012 11:49:18','07/03/2013 09:37:56','N'
,'TOALHAS DE MESA RENDA 1,40 X 1,40M REF:016','10,57','12,14','31/08/2012 14:52:10','06/03/2013 13:43:51','N'
,'CANECA CER. FLORES/CORAÃ‡OES REF:YB0488','3,35','3,84','06/09/2012 11:50:19','07/03/2013 09:37:21','N'
,'TOALHAS DE MESA RENDA 2,10 X 1,40 M REF:017','13,73','15,76','31/08/2012 14:55:45','06/03/2013 13:44:01','N'
,'CANECA CER. MARROM CAPUCCINO REF:F3160151','3,35','3,84','06/09/2012 11:51:23','07/03/2013 09:37:30','N'
,'TOALHA DE MESA RENDA REDONDA 1,40 M REF:018','10,61','12,18','31/08/2012 14:58:18','06/03/2013 13:43:37','N'
,'CANECA CER. MARROM SORTIDA REF:F3160153','3,35','3,84','06/09/2012 11:52:09','07/03/2013 09:37:39','N'
,'AVENTAL DE RENDA C/FORRO POLIESTER REF:019','5,41','6,22','31/08/2012 15:02:18','06/03/2013 13:42:17','N'
,'TAPETES DE APARAS DE RENDA REF:001','3,47','3,98','31/08/2012 15:11:42','06/03/2013 13:43:30','N'
,'CAPAS PARA GALAO AGUA 20 LTS REF:002','3,49',4,'31/08/2012 15:23:48','06/03/2013 13:42:59','N'
,'CAPAS PARA BOTIJAO GÃS REF:004','3,69','4,23','31/08/2012 15:25:26','06/03/2013 13:42:39','N'
,'SUPORTE PAPEL HIGIENICO REF:007','3,54','4,06','31/08/2012 15:33:59','06/03/2013 13:43:20','N'
,'PUXA SACO REF:008','3,54','4,06','31/08/2012 15:37:42','06/03/2013 13:43:08','N'
,'BALANÃ‡A DE COZINHA REF:TE028','9,32','10,7','06/09/2012 11:53:40','07/03/2013 09:33:49','N'
,'CARRINHO METAL C/ RELOGIO REF:T091004','30,38','34,88','06/09/2012 11:55:26','07/03/2013 09:38:17','N'
,'CAMINHOS DE MESA REF:009','3,67','4,22','31/08/2012 15:39:19','06/03/2013 13:42:26','N'
,'BICICLETA METAL C/ RELOGIO REF:T0907','39,83','45,73','06/09/2012 11:58:06','07/03/2013 09:34:38','N'
,'TOALHAS DE CHA REF:010','3,67','4,22','31/08/2012 15:41:06','06/03/2013 13:43:45','N'
,'TIC TAC INF. GRD. REF:TIC IN','1,22','1,4','10/09/2012 11:48:04','06/03/2013 15:33:57','N'
,'TOALHAS PARA BANDEJA REF:011','3,47','3,98','31/08/2012 15:42:35','06/03/2013 13:44:07','N'
,'TIC TAC ENCAPADO PLAST.','1,62','1,86','10/09/2012 12:02:46','06/03/2013 15:33:48','N'
,'TIC TAC C/ LAÃ‡O MADEIRA','2,7','3,1','10/09/2012 12:06:38','06/03/2013 15:33:31','N'
,'TIC TAC C/ LAÃ‡O C/ 06 PARES','5,4','6,2','10/09/2012 12:08:56','06/03/2013 15:33:21','N'
,'TIC TAC ENC. C/ 02 PARES PP','2,7','3,1','10/09/2012 12:17:36','06/03/2013 15:33:40','N'
,'TIC TAC ENCAPADO','1,35','1,35','10/09/2012 12:18:46','07/02/2013 01:15:08','N'
,'BONECO METAL REF:HZ157','16,99','19,51','06/09/2012 12:21:27','07/03/2013 09:36:10','N'
,'BONECO METAL REF:HZ182','16,99','19,51','06/09/2012 12:22:34','07/03/2013 09:36:20','N'
,'ENFEITE METAL P/ VASO FLOR REF:XY009','19,99','23,1','06/09/2012 12:23:46','06/03/2013 15:15:13','N'
,'BONECO METAL REF:XY018','19,99','23,84','06/09/2012 12:24:46','07/03/2013 09:36:36','N'
,'REGADOR REF:SX50367','10,67','12,25','06/09/2012 12:25:51','06/03/2013 15:18:19','N'
,'CHAPEU PRAIA FEM. ABA MOD.C/FLOR REF:PR036','5,37','6,17','06/09/2012 12:28:26','06/03/2013 15:12:50','N'
,'CHAPEU PRAIA FEM. FLOR REF:PR035','5,37','6,17','06/09/2012 12:29:25','06/03/2013 15:13:57','N'
,'CHAPEU PRAIA FEM. FLOR REF:PR033','5,37','6,17','06/09/2012 12:31:57','06/03/2013 15:13:47','N'
,'CHAPEU PRAIA FEM. FLOR REF:PR0031','5,37','6,17','06/09/2012 12:33:20','06/03/2013 15:13:29','N'
,'CHAPEU PRAIA MESCLADO REF:PR030','4,59','5,27','06/09/2012 12:34:20','06/03/2013 15:14:41','N'
,'CHAPEU MASCULINO REF:PL030','9,31','10,7','06/09/2012 12:35:16','06/03/2013 15:11:56','N'
,'CHAPEU MASCULINO REF:PL031','9,32','10,7','06/09/2012 12:36:12','06/03/2013 15:12:08','N'
,'CHAPEU DE PRAIA MASCULINO REF:PR021','3,92','4,5','06/09/2012 12:37:28','06/03/2013 15:11:25','N'
,'CHAPEU DE PRAIA MASC. ABA PEQ. REF:PR023','3,38','3,88','06/09/2012 12:39:01','07/03/2013 09:39:22','N'
,'TIC TAC C/ 10 FLOR','4,86','4,86','10/09/2012 12:25:13','07/02/2013 01:15:08','N'
,'PILHA PEQ. AA1.5 V C/60 60006','16,99','18,99','06/09/2012 14:26:07','26/02/2013 12:38:02','N'
,'PILHA PAL. AAA 1.5V C/15 CART.  60002','16,49','18,5','06/09/2012 14:27:54','26/02/2013 12:34:40','N'
,'PILHA PAL. C/2  AAA1.5V 61002','1,59','1,83','06/09/2012 14:30:19','06/03/2013 15:31:34','N'
,'BATERIA 9V 6F22CT C/1 REF:ALPC60011','1,28','1,47','06/09/2012 14:32:40','06/03/2013 15:20:59','N'
,'FILTRO DE LINHA ALEX7009 4 TOM REF:ALEX70009','11,11','12,76','06/09/2012 14:37:07','06/03/2013 15:24:03','N'
,'FILTRO DE LINHA ALEX70010 6 TO REF:ALEX70010','14,15','16,24','06/09/2012 14:38:45','06/03/2013 15:23:52','N'
,'FONE C/ MICROFONE NO FIO REF:BT95001','14,66','16,83','06/09/2012 14:40:16','06/03/2013 15:25:00','N'
,'FONE C/ MICROFONE H REF:BT95002','9,64','11,07','06/09/2012 14:41:10','06/03/2013 15:24:39','N'
,'FRUTEIRA DE FERRO REF:90478','8,24','9,46','31/08/2012 17:22:22','06/03/2013 14:12:28','N'
,'FRUTEIRA DE FERRO REF:90480','8,24','9,46','31/08/2012 17:23:27','06/03/2013 14:12:47','N'
,'FRUTEIRA DE FERRO REF:90479','8,24','9,46','31/08/2012 17:24:46','06/03/2013 14:12:38','N'
,'ROLO ADESIVO TIRA PELO C/02 REFIL REF:90356','2,74','3,15','31/08/2012 17:29:21','06/03/2013 14:38:13','N'
,'ESCORREDOR DE ALIMENTOS DE INOX REF:90655','5,76','6,62','31/08/2012 17:30:26','06/03/2013 14:09:15','N'
,'JOGO DE POTE DE INOX C/ 5 PÃ‡S REF:90654','8,51','9,77','31/08/2012 17:31:37','06/03/2013 14:21:49','N'
,'COFRE DE LATA REF:99248','3,56','4,09','31/08/2012 17:32:21','06/03/2013 14:01:40','N'
,'COFRE DE LATA REF:99250','3,56','4,09','31/08/2012 17:32:51','06/03/2013 14:01:47','N'
,'COFRE DE LATA REF:99252','4,94','5,67','31/08/2012 17:39:06','06/03/2013 14:01:57','N'
,'COFRE DE LATA REF:99246','1,65','1,89','31/08/2012 17:39:46','06/03/2013 14:01:30','N'
,'COFRE DE LATA REF:99245','1,65','1,89','31/08/2012 17:40:20','06/03/2013 14:01:21','N'
,'AÃ‡UCAREIRO DE INOX REF:90657','2,05','2,36','31/08/2012 17:41:02','06/03/2013 13:45:52','N'
,'TOUCA DE BANHO DE TECIDO REF:90460','3,29','3,78','31/08/2012 17:42:29','06/03/2013 14:39:49','N'
,'CANECA PORCELANA C/ COFRE DE PLASTICO REF:99253','10,98','12,6','31/08/2012 17:44:06','06/03/2013 13:56:01','N'
,'CANECA PORCELANA C/ COFRE DE PLASTICO REF:99254','10,98','12,6','31/08/2012 17:45:21','06/03/2013 13:56:12','N'
,'CANECA PORCELANA C/ COFRE DE PLASTICO REF:99255','10,98','12,6','31/08/2012 17:46:01','06/03/2013 13:56:23','N'
,'ENFEITE DE PLASTICO PCT 12 PÃ‡S P/ FESTA REF:90737','12,35','14,18','31/08/2012 17:47:07','06/03/2013 14:07:07','N'
,'MINI ENFEITE DE FESTA C/12 PÃ‡S  REF:90734','9,88','11,35','31/08/2012 17:47:40','06/03/2013 14:32:08','N'
,'MINI ENFEITE DE FESTA C/12 PÃ‡S.  REF:90738','11,99','13,76','31/08/2012 17:48:08','06/03/2013 14:32:19','N'
,'ENFEITE DE PLASTICO PCT C/ 12 PÃ‡S P/ FESTA REF:90733','6,91','7,94','31/08/2012 17:49:02','06/03/2013 14:07:16','N'
,'CANECA DE PORCELANA C/ COFRE LATA REF:99234','12,35','14,18','31/08/2012 17:49:42','06/03/2013 13:55:06','N'
,'CANECA DE PORCELANA C/ COFRE LATA REF:99228','12,35','14,18','31/08/2012 17:50:20','06/03/2013 13:54:50','N'
,'CANECA DE PORCELANA C/ COFRE LATA REF:99232','12,35','14,18','31/08/2012 17:51:05','06/03/2013 13:54:58','N'
,'CANECA DE PORCELANA C/ COFRE LATA REF:99236','12,35','14,18','31/08/2012 17:51:35','06/03/2013 13:55:15','N'
,'CAIXA MUSICAL DE PORCELANA REF:90632','12,35','14,18','31/08/2012 17:52:54','06/03/2013 13:54:15','N'
,'PORTA RETRATO DE VIDRO REF:90113','3,49','3,49','31/08/2012 17:53:28','07/02/2013 01:15:08','N'
,'GARRAFA  DE AGUA DE ALUMINIO REF:90338','4,94','5,67','31/08/2012 17:54:33','06/03/2013 14:12:59','N'
,'PORTA TRECO DE METAL REF:90231','6,86','6,86','31/08/2012 17:55:41','07/02/2013 01:15:08','N'
,'DOSADOR DE PLASTICO REF:90642','1,23','1,41','31/08/2012 17:56:15','06/03/2013 14:05:57','N'
,'ENFEITE CATA VENTO REF:90545','2,19','2,51','31/08/2012 17:57:00','06/03/2013 14:06:29','N'
,'ENFEITE CATA VENTO REF:90544','4,12','4,73','31/08/2012 17:57:19','06/03/2013 14:06:19','N'
,'LIXEIRA DE METAL REF:99260','13,73','15,76','31/08/2012 17:58:25','06/03/2013 14:30:47','N'
